STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,STATISTICAL_OPERATION,Statistical operation,INST_TYPE_EDU,Type of educational institution,EDUCATION_LEV,Education level,PERS_TYPE,Type of personnel,PERS_QUAL_LEV,Qualification level,PERS_EXP_LEV,Experience level,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,PRICE_BASE,Price base,BASE_PER,Base period,CURRENCY,Currency,REF_PERIOD,Reference period,DECIMALS,Decimals
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_STA@DF_TCH(2.0),Teachers' statutory salaries,I,HUN,Hungary,SAL_STA,Statutory salaries,USD_PPP,"US dollars, PPP converted",OBS,Observed,INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,TE,Teacher,MAX,Maximum qualification,EXP15,After 15 years of experience,25084,NA,A,Normal value,NA,NA,Q,Constant prices,NA,NA,_Z,Not applicable,2023,NA,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_STA@DF_TCH(2.0),Teachers' statutory salaries,I,HUN,Hungary,SAL_STA,Statutory salaries,USD_PPP,"US dollars, PPP converted",OBS,Observed,INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,TE,Teacher,MAX_EXP,Maximum qualification at this stage of career,EXP15,After 15 years of experience,35889,NA,A,Normal value,NA,NA,Q,Constant prices,NA,NA,_Z,Not applicable,2023,NA,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_STA@DF_TCH(2.0),Teachers' statutory salaries,I,HUN,Hungary,SAL_STA,Statutory salaries,USD_PPP,"US dollars, PPP converted",OBS,Observed,INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,TE,Teacher,TYP_EXP,Most prevalent qualification at this stage of career,EXP15,After 15 years of experience,25084,NA,A,Normal value,NA,NA,Q,Constant prices,NA,NA,_Z,Not applicable,2023,NA,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_STA@DF_TCH(2.0),Teachers' statutory salaries,I,HUN,Hungary,SAL_STA,Statutory salaries,USD_PPP,"US dollars, PPP converted",OBS,Observed,INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,TE,Teacher,MIN_EXP,Minimum qualification at this stage of career,EXP15,After 15 years of experience,25084,NA,A,Normal value,NA,NA,Q,Constant prices,NA,NA,_Z,Not applicable,2023,NA,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_STA@DF_TCH(2.0),Teachers' statutory salaries,I,HUN,Hungary,SAL_STA,Statutory salaries,USD_PPP,"US dollars, PPP converted",OBS,Observed,INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,TE,Teacher,MIN,Minimum qualification,EXP15,After 15 years of experience,25084,NA,A,Normal value,NA,NA,Q,Constant prices,NA,NA,_Z,Not applicable,2023,NA,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_STA@DF_TCH(2.0),Teachers' statutory salaries,I,HUN,Hungary,SAL_STA,Statutory salaries,USD_PPP,"US dollars, PPP converted",OBS,Observed,INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,TE,Teacher,TYP,Most prevalent qualification,EXP15,After 15 years of experience,25084,NA,A,Normal value,NA,NA,Q,Constant prices,NA,NA,_Z,Not applicable,2023,NA,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_STA@DF_TCH(2.0),Teachers' statutory salaries,I,GRC,Greece,SAL_STA,Statutory salaries,USD_PPP,"US dollars, PPP converted",OBS,Observed,INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,TE,Teacher,MAX,Maximum qualification,EXP15,After 15 years of experience,29507,NA,A,Normal value,NA,NA,Q,Constant prices,NA,NA,_Z,Not applicable,2023,NA,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_STA@DF_TCH(2.0),Teachers' statutory salaries,I,GRC,Greece,SAL_STA,Statutory salaries,USD_PPP,"US dollars, PPP converted",OBS,Observed,INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,TE,Teacher,TYP,Most prevalent qualification,EXP15,After 15 years of experience,29507,NA,A,Normal value,NA,NA,Q,Constant prices,NA,NA,_Z,Not applicable,2023,NA,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_STA@DF_TCH(2.0),Teachers' statutory salaries,I,GRC,Greece,SAL_STA,Statutory salaries,USD_PPP,"US dollars, PPP converted",OBS,Observed,INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,TE,Teacher,MIN,Minimum qualification,EXP15,After 15 years of experience,29507,NA,A,Normal value,NA,NA,Q,Constant prices,NA,NA,_Z,Not applicable,2023,NA,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_STA@DF_TCH(2.0),Teachers' statutory salaries,I,GRC,Greece,SAL_STA,Statutory salaries,USD_PPP,"US dollars, PPP converted",OBS,Observed,INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,TE,Teacher,MIN_EXP,Minimum qualification at this stage of career,EXP15,After 15 years of experience,29507,NA,A,Normal value,NA,NA,Q,Constant prices,NA,NA,_Z,Not applicable,2023,NA,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_STA@DF_TCH(2.0),Teachers' statutory salaries,I,GRC,Greece,SAL_STA,Statutory salaries,USD_PPP,"US dollars, PPP converted",OBS,Observed,INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,TE,Teacher,TYP_EXP,Most prevalent qualification at this stage of career,EXP15,After 15 years of experience,29507,NA,A,Normal value,NA,NA,Q,Constant prices,NA,NA,_Z,Not applicable,2023,NA,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_STA@DF_TCH(2.0),Teachers' statutory salaries,I,GRC,Greece,SAL_STA,Statutory salaries,USD_PPP,"US dollars, PPP converted",OBS,Observed,INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,TE,Teacher,MAX_EXP,Maximum qualification at this stage of career,EXP15,After 15 years of experience,29507,NA,A,Normal value,NA,NA,Q,Constant prices,NA,NA,_Z,Not applicable,2023,NA,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_STA@DF_TCH(2.0),Teachers' statutory salaries,I,FRA,France,SAL_STA,Statutory salaries,USD_PPP,"US dollars, PPP converted",OBS,Observed,INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,TE,Teacher,MAX_EXP,Maximum qualification at this stage of career,EXP15,After 15 years of experience,46886,NA,A,Normal value,NA,NA,Q,Constant prices,NA,NA,_Z,Not applicable,2023,NA,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_STA@DF_TCH(2.0),Teachers' statutory salaries,I,FRA,France,SAL_STA,Statutory salaries,USD_PPP,"US dollars, PPP converted",OBS,Observed,INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,TE,Teacher,MAX,Maximum qualification,EXP15,After 15 years of experience,46886,NA,A,Normal value,NA,NA,Q,Constant prices,NA,NA,_Z,Not applicable,2023,NA,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_STA@DF_TCH(2.0),Teachers' statutory salaries,I,FRA,France,SAL_STA,Statutory salaries,USD_PPP,"US dollars, PPP converted",OBS,Observed,INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,TE,Teacher,MIN_EXP,Minimum qualification at this stage of career,EXP15,After 15 years of experience,46886,NA,A,Normal value,NA,NA,Q,Constant prices,NA,NA,_Z,Not applicable,2023,NA,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_STA@DF_TCH(2.0),Teachers' statutory salaries,I,FRA,France,SAL_STA,Statutory salaries,USD_PPP,"US dollars, PPP converted",OBS,Observed,INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,TE,Teacher,TYP_EXP,Most prevalent qualification at this stage of career,EXP15,After 15 years of experience,46886,NA,A,Normal value,NA,NA,Q,Constant prices,NA,NA,_Z,Not applicable,2023,NA,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_STA@DF_TCH(2.0),Teachers' statutory salaries,I,FRA,France,SAL_STA,Statutory salaries,USD_PPP,"US dollars, PPP converted",OBS,Observed,INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,TE,Teacher,TYP,Most prevalent qualification,EXP15,After 15 years of experience,46886,NA,A,Normal value,NA,NA,Q,Constant prices,NA,NA,_Z,Not applicable,2023,NA,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_STA@DF_TCH(2.0),Teachers' statutory salaries,I,FRA,France,SAL_STA,Statutory salaries,USD_PPP,"US dollars, PPP converted",OBS,Observed,INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,TE,Teacher,MIN,Minimum qualification,EXP15,After 15 years of experience,46886,NA,A,Normal value,NA,NA,Q,Constant prices,NA,NA,_Z,Not applicable,2023,NA,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_STA@DF_TCH(2.0),Teachers' statutory salaries,I,FIN,Finland,SAL_STA,Statutory salaries,USD_PPP,"US dollars, PPP converted",OBS,Observed,INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,TE,Teacher,MIN,Minimum qualification,EXP15,After 15 years of experience,41867,NA,A,Normal value,NA,NA,Q,Constant prices,NA,NA,_Z,Not applicable,2023,NA,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_STA@DF_TCH(2.0),Teachers' statutory salaries,I,FIN,Finland,SAL_STA,Statutory salaries,USD_PPP,"US dollars, PPP converted",OBS,Observed,INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,TE,Teacher,MIN_EXP,Minimum qualification at this stage of career,EXP15,After 15 years of experience,41867,NA,A,Normal value,NA,NA,Q,Constant prices,NA,NA,_Z,Not applicable,2023,NA,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_STA@DF_TCH(2.0),Teachers' statutory salaries,I,FIN,Finland,SAL_STA,Statutory salaries,USD_PPP,"US dollars, PPP converted",OBS,Observed,INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,TE,Teacher,TYP,Most prevalent qualification,EXP15,After 15 years of experience,41867,NA,A,Normal value,NA,NA,Q,Constant prices,NA,NA,_Z,Not applicable,2023,NA,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_STA@DF_TCH(2.0),Teachers' statutory salaries,I,FIN,Finland,SAL_STA,Statutory salaries,USD_PPP,"US dollars, PPP converted",OBS,Observed,INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,TE,Teacher,MAX,Maximum qualification,EXP15,After 15 years of experience,41867,NA,A,Normal value,NA,NA,Q,Constant prices,NA,NA,_Z,Not applicable,2023,NA,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_STA@DF_TCH(2.0),Teachers' statutory salaries,I,FIN,Finland,SAL_STA,Statutory salaries,USD_PPP,"US dollars, PPP converted",OBS,Observed,INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,TE,Teacher,MAX_EXP,Maximum qualification at this stage of career,EXP15,After 15 years of experience,41867,NA,A,Normal value,NA,NA,Q,Constant prices,NA,NA,_Z,Not applicable,2023,NA,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_STA@DF_TCH(2.0),Teachers' statutory salaries,I,FIN,Finland,SAL_STA,Statutory salaries,USD_PPP,"US dollars, PPP converted",OBS,Observed,INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,TE,Teacher,TYP_EXP,Most prevalent qualification at this stage of career,EXP15,After 15 years of experience,41867,NA,A,Normal value,NA,NA,Q,Constant prices,NA,NA,_Z,Not applicable,2023,NA,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_STA@DF_TCH(2.0),Teachers' statutory salaries,I,DNK,Denmark,SAL_STA,Statutory salaries,USD_PPP,"US dollars, PPP converted",OBS,Observed,INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,TE,Teacher,TYP,Most prevalent qualification,EXP15,After 15 years of experience,57388,NA,A,Normal value,NA,NA,Q,Constant prices,NA,NA,_Z,Not applicable,2023,NA,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_STA@DF_TCH(2.0),Teachers' statutory salaries,I,DNK,Denmark,SAL_STA,Statutory salaries,USD_PPP,"US dollars, PPP converted",OBS,Observed,INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,TE,Teacher,MAX,Maximum qualification,EXP15,After 15 years of experience,57388,NA,A,Normal value,NA,NA,Q,Constant prices,NA,NA,_Z,Not applicable,2023,NA,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_STA@DF_TCH(2.0),Teachers' statutory salaries,I,DNK,Denmark,SAL_STA,Statutory salaries,USD_PPP,"US dollars, PPP converted",OBS,Observed,INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,TE,Teacher,MIN,Minimum qualification,EXP15,After 15 years of experience,57388,NA,A,Normal value,NA,NA,Q,Constant prices,NA,NA,_Z,Not applicable,2023,NA,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_STA@DF_TCH(2.0),Teachers' statutory salaries,I,DNK,Denmark,SAL_STA,Statutory salaries,USD_PPP,"US dollars, PPP converted",OBS,Observed,INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,TE,Teacher,MAX_EXP,Maximum qualification at this stage of career,EXP15,After 15 years of experience,57388,NA,A,Normal value,NA,NA,Q,Constant prices,NA,NA,_Z,Not applicable,2023,NA,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_STA@DF_TCH(2.0),Teachers' statutory salaries,I,DNK,Denmark,SAL_STA,Statutory salaries,USD_PPP,"US dollars, PPP converted",OBS,Observed,INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,TE,Teacher,TYP_EXP,Most prevalent qualification at this stage of career,EXP15,After 15 years of experience,57388,NA,A,Normal value,NA,NA,Q,Constant prices,NA,NA,_Z,Not applicable,2023,NA,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_STA@DF_TCH(2.0),Teachers' statutory salaries,I,DNK,Denmark,SAL_STA,Statutory salaries,USD_PPP,"US dollars, PPP converted",OBS,Observed,INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,TE,Teacher,MIN_EXP,Minimum qualification at this stage of career,EXP15,After 15 years of experience,57388,NA,A,Normal value,NA,NA,Q,Constant prices,NA,NA,_Z,Not applicable,2023,NA,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_STA@DF_TCH(2.0),Teachers' statutory salaries,I,CZE,Czechia,SAL_STA,Statutory salaries,USD_PPP,"US dollars, PPP converted",OBS,Observed,INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,TE,Teacher,TYP,Most prevalent qualification,EXP15,After 15 years of experience,28275,NA,A,Normal value,NA,NA,Q,Constant prices,NA,NA,_Z,Not applicable,2023,NA,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_STA@DF_TCH(2.0),Teachers' statutory salaries,I,CZE,Czechia,SAL_STA,Statutory salaries,USD_PPP,"US dollars, PPP converted",OBS,Observed,INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,TE,Teacher,TYP_EXP,Most prevalent qualification at this stage of career,EXP15,After 15 years of experience,28275,NA,A,Normal value,NA,NA,Q,Constant prices,NA,NA,_Z,Not applicable,2023,NA,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_STA@DF_TCH(2.0),Teachers' statutory salaries,I,CZE,Czechia,SAL_STA,Statutory salaries,USD_PPP,"US dollars, PPP converted",OBS,Observed,INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,TE,Teacher,MIN_EXP,Minimum qualification at this stage of career,EXP15,After 15 years of experience,28275,NA,A,Normal value,NA,NA,Q,Constant prices,NA,NA,_Z,Not applicable,2023,NA,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_STA@DF_TCH(2.0),Teachers' statutory salaries,I,CZE,Czechia,SAL_STA,Statutory salaries,USD_PPP,"US dollars, PPP converted",OBS,Observed,INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,TE,Teacher,MAX_EXP,Maximum qualification at this stage of career,EXP15,After 15 years of experience,28275,NA,A,Normal value,NA,NA,Q,Constant prices,NA,NA,_Z,Not applicable,2023,NA,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_STA@DF_TCH(2.0),Teachers' statutory salaries,I,CZE,Czechia,SAL_STA,Statutory salaries,USD_PPP,"US dollars, PPP converted",OBS,Observed,INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,TE,Teacher,MAX,Maximum qualification,EXP15,After 15 years of experience,28275,NA,A,Normal value,NA,NA,Q,Constant prices,NA,NA,_Z,Not applicable,2023,NA,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_STA@DF_TCH(2.0),Teachers' statutory salaries,I,CZE,Czechia,SAL_STA,Statutory salaries,USD_PPP,"US dollars, PPP converted",OBS,Observed,INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,TE,Teacher,MIN,Minimum qualification,EXP15,After 15 years of experience,28275,NA,A,Normal value,NA,NA,Q,Constant prices,NA,NA,_Z,Not applicable,2023,NA,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_STA@DF_TCH(2.0),Teachers' statutory salaries,I,CRI,Costa Rica,SAL_STA,Statutory salaries,USD_PPP,"US dollars, PPP converted",OBS,Observed,INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,TE,Teacher,TYP,Most prevalent qualification,EXP15,After 15 years of experience,32391,NA,A,Normal value,NA,NA,Q,Constant prices,NA,NA,_Z,Not applicable,2023,NA,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_STA@DF_TCH(2.0),Teachers' statutory salaries,I,CRI,Costa Rica,SAL_STA,Statutory salaries,USD_PPP,"US dollars, PPP converted",OBS,Observed,INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,TE,Teacher,MIN_EXP,Minimum qualification at this stage of career,EXP15,After 15 years of experience,28640,NA,A,Normal value,NA,NA,Q,Constant prices,NA,NA,_Z,Not applicable,2023,NA,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_STA@DF_TCH(2.0),Teachers' statutory salaries,I,CRI,Costa Rica,SAL_STA,Statutory salaries,USD_PPP,"US dollars, PPP converted",OBS,Observed,INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,TE,Teacher,MIN,Minimum qualification,EXP15,After 15 years of experience,28640,NA,A,Normal value,NA,NA,Q,Constant prices,NA,NA,_Z,Not applicable,2023,NA,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_STA@DF_TCH(2.0),Teachers' statutory salaries,I,CRI,Costa Rica,SAL_STA,Statutory salaries,USD_PPP,"US dollars, PPP converted",OBS,Observed,INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,TE,Teacher,TYP_EXP,Most prevalent qualification at this stage of career,EXP15,After 15 years of experience,32391,NA,A,Normal value,NA,NA,Q,Constant prices,NA,NA,_Z,Not applicable,2023,NA,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_STA@DF_TCH(2.0),Teachers' statutory salaries,I,CRI,Costa Rica,SAL_STA,Statutory salaries,USD_PPP,"US dollars, PPP converted",OBS,Observed,INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,TE,Teacher,MAX_EXP,Maximum qualification at this stage of career,EXP15,After 15 years of experience,32391,NA,A,Normal value,NA,NA,Q,Constant prices,NA,NA,_Z,Not applicable,2023,NA,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_STA@DF_TCH(2.0),Teachers' statutory salaries,I,CRI,Costa Rica,SAL_STA,Statutory salaries,USD_PPP,"US dollars, PPP converted",OBS,Observed,INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,TE,Teacher,MAX,Maximum qualification,EXP15,After 15 years of experience,32391,NA,A,Normal value,NA,NA,Q,Constant prices,NA,NA,_Z,Not applicable,2023,NA,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_STA@DF_TCH(2.0),Teachers' statutory salaries,I,COL,Colombia,SAL_STA,Statutory salaries,USD_PPP,"US dollars, PPP converted",OBS,Observed,INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,TE,Teacher,MIN_EXP,Minimum qualification at this stage of career,EXP15,After 15 years of experience,47702,NA,A,Normal value,NA,NA,Q,Constant prices,NA,NA,_Z,Not applicable,2023,NA,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_STA@DF_TCH(2.0),Teachers' statutory salaries,I,COL,Colombia,SAL_STA,Statutory salaries,USD_PPP,"US dollars, PPP converted",OBS,Observed,INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,TE,Teacher,MAX_EXP,Maximum qualification at this stage of career,EXP15,After 15 years of experience,83697,NA,A,Normal value,NA,NA,Q,Constant prices,NA,NA,_Z,Not applicable,2023,NA,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_STA@DF_TCH(2.0),Teachers' statutory salaries,I,COL,Colombia,SAL_STA,Statutory salaries,USD_PPP,"US dollars, PPP converted",OBS,Observed,INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,TE,Teacher,TYP,Most prevalent qualification,EXP15,After 15 years of experience,53749,NA,A,Normal value,NA,NA,Q,Constant prices,NA,NA,_Z,Not applicable,2023,NA,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_STA@DF_TCH(2.0),Teachers' statutory salaries,I,COL,Colombia,SAL_STA,Statutory salaries,USD_PPP,"US dollars, PPP converted",OBS,Observed,INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,TE,Teacher,TYP_EXP,Most prevalent qualification at this stage of career,EXP15,After 15 years of experience,53749,NA,A,Normal value,NA,NA,Q,Constant prices,NA,NA,_Z,Not applicable,2023,NA,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_STA@DF_TCH(2.0),Teachers' statutory salaries,I,COL,Colombia,SAL_STA,Statutory salaries,USD_PPP,"US dollars, PPP converted",OBS,Observed,INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,TE,Teacher,MAX,Maximum qualification,EXP15,After 15 years of experience,83697,NA,A,Normal value,NA,NA,Q,Constant prices,NA,NA,_Z,Not applicable,2023,NA,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_STA@DF_TCH(2.0),Teachers' statutory salaries,I,COL,Colombia,SAL_STA,Statutory salaries,USD_PPP,"US dollars, PPP converted",OBS,Observed,INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,TE,Teacher,MIN,Minimum qualification,EXP15,After 15 years of experience,47702,NA,A,Normal value,NA,NA,Q,Constant prices,NA,NA,_Z,Not applicable,2023,NA,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_STA@DF_TCH(2.0),Teachers' statutory salaries,I,CHL,Chile,SAL_STA,Statutory salaries,USD_PPP,"US dollars, PPP converted",OBS,Observed,INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,TE,Teacher,MAX_EXP,Maximum qualification at this stage of career,EXP15,After 15 years of experience,58322,NA,A,Normal value,NA,NA,Q,Constant prices,NA,NA,_Z,Not applicable,2023,NA,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_STA@DF_TCH(2.0),Teachers' statutory salaries,I,CHL,Chile,SAL_STA,Statutory salaries,USD_PPP,"US dollars, PPP converted",OBS,Observed,INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,TE,Teacher,MAX,Maximum qualification,EXP15,After 15 years of experience,44215,NA,A,Normal value,NA,NA,Q,Constant prices,NA,NA,_Z,Not applicable,2023,NA,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_STA@DF_TCH(2.0),Teachers' statutory salaries,I,CHL,Chile,SAL_STA,Statutory salaries,USD_PPP,"US dollars, PPP converted",OBS,Observed,INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,TE,Teacher,MIN,Minimum qualification,EXP15,After 15 years of experience,44215,NA,A,Normal value,NA,NA,Q,Constant prices,NA,NA,_Z,Not applicable,2023,NA,0,Zero
